year,weeknum,date,new_cases,cases_daily_avg,iva_admissions,iva_daily_avg,sv_daily,iva_daily,fhm_deaths,fhm_deaths_avg,sos_deaths,sos_deaths_avg,known_deaths,cumulative_deaths,covid_percent_deaths,nuts2_east,nuts2_smaland,nuts2_south,nuts2_west,nuts2_mid,nuts2_north_low,nuts2_north_upper,nuts2_stockholm,daily_avg_per_c,seven_cumulative_per_c,fourteen_cumulative_per_c,all_cause_mortality,all_cause_diff
2021,11,2021-03-21,1 579,4 720,19,23.6,1 347, 273,18,18.1,17,,13 262,13 411,,40.3,47.5,29.5,55.2,51.0,40.9,48.5,49.5,45.7,319.9,596.5,244,-15
2021,12,2021-03-22,2 689,4 716,28,23.7,1 440, 289,16,17.4,16,,13 262,13 427,,41.6,48.0,29.2,55.6,53.2,40.8,49.2,47.0,45.7,319.6,603.3,257,-2
2021,12,2021-03-23,7 654,4 840,18,22.7,1 452, 276,14,17.3,8,,13 315,13 441,,42.7,48.8,28.7,58.8,54.9,38.5,47.4,48.9,46.9,328.1,620.0,236,-20
2021,12,2021-03-24,7 711,5 023,30,24.1,1 428, 279,15,16.7,5,,13 357,13 456,,44.4,52.2,32.0,60.5,57.2,42.3,42.7,50.1,48.6,340.4,643.1,234,-20
2021,12,2021-03-25,6 370,5 113,26,25.1,1 410, 304,22,17.3,4,,13 373,13 478,,45.9,52.3,32.4,63.6,56.6,43.8,36.7,51.1,49.5,346.5,653.1,261,+23
2021,12,2021-03-26,6 295,5 240,30,25.6,1 416, 295,22,18.9,,,13 402,13 500,,47.1,54.6,33.7,66.1,56.3,41.8,34.4,52.7,50.7,355.1,665.7,264,-1
2021,12,2021-03-27,5 197,5 356,21,24.6,1 411, 295,19,18.0,,,13 402,13 519,,47.6,56.3,34.4,66.9,56.4,43.8,34.5,55.1,51.9,363.1,677.8,230,-34
2021,12,2021-03-28,1 983,5 414,24,25.3,1 421, 297,17,17.9,,,13 402,13 536,,49.2,56.6,35.6,67.3,58.3,44.4,34.9,54.2,52.4,367.0,686.9,219,-40
2021,13,2021-03-29,2 966,5 454,27,25.1,1 442, 301,23,18.9,,,13 402,13 559,,51.5,56.2,35.5,66.3,56.4,44.5,34.8,56.0,52.8,369.7,689.3,246,-12
2021,13,2021-03-30,8 468,5 570,30,26.9,1 580, 302,16,19.1,,,13 430,,,53.9,61.1,37.0,65.1,57.0,48.6,34.5,56.6,53.9,377.5,705.6,233,-33
2021,13,2021-03-31,8 297,5 654,37,27.9,1 548, 322,23,20.3,,,13 465,,,56.6,59.3,36.2,65.0,56.8,52.0,36.2,58.6,54.7,383.2,723.6,246,-13
2021,13,2021-04-01,6 978,5 741,31,28.6,1 539, 332,25,20.7,,,13 498,,,57.6,62.0,37.1,64.0,54.6,55.2,39.6,60.4,55.6,389.1,735.6,229,-30
2021,13,2021-04-02,6 846,5 819,32,28.9,1 542, 331,22,20.7,,,13 498,,,59.7,63.1,37.8,62.5,59.0,57.6,42.2,60.1,56.3,394.4,749.6,245,-21
2021,13,2021-04-03,3 407,5 564,29,30.0,1 554, 331,18,20.6,,,13 498,,,58.3,53.4,36.2,60.7,56.5,55.9,39.7,58.2,53.9,377.1,740.2,220,-41
2021,13,2021-04-04,1 449,5 487,34,31.4,1 563, 329,14,20.1,,,13 498,,,57.9,53.0,35.3,59.5,53.2,55.0,38.7,58.6,53.1,371.9,738.9,231,-32
2021,14,2021-04-05,3 110,5 508,32,32.1,1 557, 346,23,20.1,,,13 498,,,57.4,53.1,35.2,58.6,53.7,57.1,39.3,59.9,53.3,373.3,743.0,228,-23
2021,14,2021-04-06,6 815,5 272,30,32.1,1 700, 352,12,19.6,,,13 533,,,56.5,46.3,32.1,56.3,54.6,56.4,38.3,57.3,51.0,357.3,734.8,219,-34
2021,14,2021-04-07,7 833,5 205,39,32.4,1 711, 358,22,19.4,,,13 578,,,56.0,50.9,35.8,51.9,57.5,56.4,40.7,52.9,50.4,352.8,736.0,230,-40
2021,14,2021-04-08,7 758,5 317,40,33.7,1 703, 359,22,19.0,,,13 595,,,58.0,52.3,38.1,52.2,63.7,61.0,40.2,51.1,51.5,360.4,749.5,247,0
2021,14,2021-04-09,7 631,5 429,40,34.9,1 718, 367,23,19.1,,,13 621,,,57.9,53.2,38.8,54.8,62.2,66.7,37.9,52.9,52.6,368.0,762.4,275,+33
2021,14,2021-04-10,5 628,5 746,37,36.0,1 725, 368,11,18.1,,,13 621,,,58.3,63.2,41.1,54.9,68.0,77.6,42.4,56.0,55.6,389.5,766.6,233,-14
2021,14,2021-04-11,2 390,5 881,30,35.4,1 722, 376,15,18.3,,,13 621,,,60.4,63.3,42.5,56.0,70.5,77.6,46.5,56.4,56.9,398.6,770.5,230,-7
2021,15,2021-04-12,3 475,5 933,36,36.0,1 771, 394,17,17.4,,,13 621,,,60.7,64.0,43.5,59.2,69.5,76.3,49.7,54.6,57.4,402.1,775.4,218,-35
2021,15,2021-04-13,8 875,6 227,41,37.6,1 790, 387,19,18.4,,,13 660,,,61.4,70.2,48.2,59.3,70.5,86.7,56.0,57.5,60.3,422.1,779.4,235,-22
2021,15,2021-04-14,7 100,6 122,28,36.0,1 744, 390,28,19.3,,,13 720,,,60.3,65.2,44.7,61.6,66.7,86.3,52.8,58.2,59.3,415.0,767.8,235,-18
2021,15,2021-04-15,7 669,6 110,36,35.4,1 745, 386,25,19.7,,,13 761,,,59.7,62.4,43.4,62.4,63.3,86.5,52.9,60.6,59.2,414.1,774.5,250,+7
2021,15,2021-04-16,6 442,5 940,40,35.4,1 745, 397,14,18.4,,,13 788,,,61.4,59.5,42.8,58.0,60.3,84.5,51.5,59.1,57.5,402.6,770.6,212,−42
2021,15,2021-04-17,4 987,5 848,37,35.4,1 743, 397,18,19.4,,,13 788,,,62.3,59.7,42.0,58.4,56.5,81.8,48.9,57.0,56.6,396.4,785.9,194,−68
2021,15,2021-04-18,2 514,5 866,29,35.3,1 749, 397,16,19.6,,,13 788,,,63.3,60.1,41.8,58.3,56.8,82.0,47.9,57.3,56.8,397.6,796.2,243,0
2021,16,2021-04-19,2 716,5 758,29,34.3,1 807, 420,15,19.3,,,13 788,,,63.2,60.0,41.7,54.8,56.9,82.1,47.3,55.9,55.7,390.2,792.4,226,−15
2021,16,2021-04-20,7 542,5 567,33,33.1,1 772, 415,24,20.0,,,13 825,,,62.9,58.3,40.5,55.1,54.2,82.8,42.8,51.1,53.9,377.3,799.4,221,−31
2021,16,2021-04-21,7 711,5 654,31,33.6,1 735, 409,21,19.0,,,13 863,,,65.2,58.5,41.0,56.6,53.7,83.9,44.5,51.1,54.8,383.3,798.2,231,−22
2021,16,2021-04-22,6 251,5 452,29,32.6,1 736, 415,16,17.7,,,13 882,,,63.9,58.1,41.6,50.7,53.1,81.7,43.0,49.3,52.8,369.5,783.6,186,
2021,16,2021-04-23,5 509,5 319,31,31.3,1 703, 398,15,17.9,,,13 923,,,60.0,58.3,40.5,49.9,52.7,79.6,44.0,48.0,51.5,360.5,763.1,155,
2021,16,2021-04-24,4 569,5 259,22,29.1,1 695, 396,10,16.7,,,13 923,,,60.3,56.5,41.2,47.0,52.3,77.0,45.9,48.3,50.9,356.4,752.8,126,
2021,16,2021-04-25,1 758,5 151,36,30.1,1 707, 395,18,17.0,,,13 923,,,57.1,56.2,41.5,45.3,51.8,77.1,43.1,48.2,49.9,349.1,746.7,106,
2021,17,2021-04-26,3 072,5 202,26,29.7,1 688, 406,8,16.0,,,13 923,,,57.2,55.9,41.8,45.8,51.3,76.8,41.6,50.3,50.4,352.6,742.8,60,
2021,17,2021-04-27,7 277,5 164,28,29.0,1 624, 391,16,14.9,,,13 968,,,55.8,57.3,42.7,45.8,50.7,75.0,42.3,49.0,50.0,350.0,727.3,53,
2021,17,2021-04-28,7 151,5 084,22,27.7,1 578, 399,11,13.4,,,14 000,,,54.0,57.3,43.2,43.3,49.4,71.6,40.5,50.1,49.2,344.6,727.8,39,
2021,17,2021-04-29,5 944,5 040,26,27.3,1 561, 393,9,12.4,,,14 002,,,53.4,57.0,43.1,43.1,47.8,68.9,43.5,49.4,48.8,341.6,711.1,13,
2021,17,2021-04-30,5 442,5 030,31,27.3,1 557, 386,6,11.1,,,14 048,,,53.9,57.3,44.5,42.0,46.3,68.2,46.6,48.6,48.7,341.0,701.5,,
2021,17,2021-05-01,4 757,5 057,25,27.7,1 557, 386,2,10.0,,,14 048,,,53.8,57.3,45.0,41.7,45.3,66.7,46.6,50.2,49.0,342.8,699.2,,
2021,17,2021-05-02,1 718,5 052,27,26.4,1 570, 381,1,7.6,,,14 048,,,54.0,57.8,44.8,42.8,43.0,66.6,45.0,50.2,48.9,342.4,691.5,,
2021,18,2021-05-03,3 074,5 052,24,26.1,1 512, 391,4,7.0,,,14 048,,,53.4,57.5,44.7,42.2,45.1,66.3,45.4,50.4,48.9,342.4,695.0,,
2021,18,2021-05-04,7 038,5 018,13,24.0,1 483, 396,0,4.7,,,14 091,,,53.8,58.9,45.5,40.3,43.8,62.7,47.6,49.9,48.6,340.1,690.1,,
,,,,,,,,,,,,,14 151,,,,,,,,,,,,,,,
